,Item,Unit_Retail,Unit_Retail,Unit_Retail,Unit_Retail,Unit_Retail,Total_units,Total_units,Total_units,Total_units,Total_units,Item,Slope,Intercept,R_squared,predicted_min_quantity,predicted_max_quantity,predicted_median_quantity,predicted_average_quantity,min_avg_elasticity,max_avg_elasticity,avg_elasticity
1059,7003835685,2.4646285435,916.841818182,1.49,2.99,2.29,2.260752688172043,841.0,1.0,12.0,2.0,372,-1.6545621677824611,6.338633833883932,0.15016063952113845,3.873336203888065,1.3914929522143735,2.5496864696620962,2.260752688172043,-1.066691221931454,-2.4710884524258288,-1.7688898371786412
1060,7003835808,2.6429519774025425,623.736666667,2.0,3.19,3.19,1.8220338983050848,430.0,1.0,6.0,1.0,236,0.05853852287766555,1.6673193935113346,0.000906844513277324,1.7843964392666658,1.8540572814910878,1.8540572814910878,1.8220338983050848,0.07536303910200608,0.09288463644485466,0.08412383777343037
1061,7003835810,2.663839285714286,298.35,2.0,3.19,3.19,1.5625,175.0,1.0,5.0,1.0,112,-0.06859094060762745,1.7452152422346934,0.001961997666089778,1.6080333610194384,1.5264101416963618,1.5264101416963618,1.5625,-0.10089694288758085,-0.12998770581021762,-0.11544232434889923
1062,7003835811,2.0014444444444446,270.195,2.0,2.195,2.0,2.274074074074074,307.0,1.0,14.0,2.0,135,-1.4159969383850008,5.108113279755077,0.00012721861268706912,2.2761194029850755,2.0000000000000004,2.2761194029850755,2.2740740740740746,-1.2452290459775353,-1.3902783111505552,-1.3177536785640451
1063,7003835812,2.0,242.0,2.0,2.0,2.0,1.8181818181818181,220.0,1.0,10.0,1.0,121,inf,0.0,0.0,inf,inf,inf,inf,,,
1064,7003835814,2.248936170212766,105.7,2.0,2.49,2.19,1.9361702127659575,91.0,1.0,11.0,1.0,47,0.20742925754696329,1.4696750527082125,0.000541527595261821,1.884533567802139,1.9861739040001511,1.923945126736062,1.9361702127659577,0.23067835816903465,0.2506139140489645,0.24064613610899957
1065,7003836285,2.4881009205584723,1042.514285714,0.69,2.99,2.29,2.372315035799523,994.0,1.0,12.0,2.0,419,-1.6449233090976234,6.4650502354134085,0.18980778363613568,5.330053152136048,1.5467295412115138,2.6981758575798507,2.372315035799523,-0.6787175262641411,-2.2992991574207355,-1.4890083418424382
1066,7003836311,4.508500000000001,1803.4,3.79,4.99,4.79,2.3325,933.0,1.0,8.0,2.0,400,-0.40427731658640487,4.155184281829807,0.011919368979263443,2.6229732519673323,2.1378404720636466,2.2186959353809277,2.3325000000000005,-0.6770080557614507,-0.8590012585379863,-0.7680046571497186
1067,7003836565,3.0,1275.0,3.0,3.0,3.0,2.6776470588235295,1138.0,1.0,13.0,2.0,425,inf,0.0,0.0,inf,inf,inf,inf,,,
1068,7003836578,2.997216494845361,290.73,2.24,3.19,3.19,2.3402061855670104,227.0,1.0,16.0,2.0,97,-2.548430018753863,9.978402673735161,0.07874493365875121,4.269919431726507,1.8489109139103377,1.8489109139103377,2.34020618556701,-2.0191264891031726,-3.763964547555911,-2.8915455183295418
1069,7003838627,9.452745098039216,1446.27,7.59,9.49,9.49,1.2875816993464053,197.0,1.0,3.0,1.0,153,-0.5614035087719313,6.594385964912295,0.07067918277194951,2.3333333333333357,1.2666666666666666,1.2666666666666666,1.287581699346405,-2.642386471594152,-4.163464957172871,-3.402925714383511
1070,7003838700,9.64579399141631,2247.4700000000003,7.59,10.49,9.49,1.2875536480686696,300.0,1.0,4.0,1.0,233,-0.17517269521116915,2.9772333789967655,0.021957478411133092,1.6476726223439917,1.1396718062316011,1.3148445014427703,1.2875536480686693,-1.0286227395874314,-1.45319887670266,-1.2409108081450457
1071,7003838701,9.955217391304348,1144.8500000000001,7.99,9.99,9.99,1.2173913043478262,140.0,1.0,3.0,1.0,115,0.11061946902654879,0.1161504424778752,0.0032535137948984964,1.0,1.2212389380530977,1.2212389380530977,1.2173913043478264,0.8952368558042697,0.9047412432944301,0.8999890495493499
1072,7003858066,3.8596935933147636,1385.63,2.99,3.99,3.99,1.9832869080779945,712.0,1.0,7.0,2.0,359,-0.39771361862985943,3.5183396138776946,0.010287827297707546,2.3291758941744147,1.9314622755445554,1.9314622755445554,1.983286908077995,-0.6317078083734693,-0.7974789437835521,-0.7145933760785107
1073,7003858068,5.75,1247.75,2.99,5.99,5.99,1.456221198156682,316.0,1.0,7.0,1.0,217,-0.30477986842710575,3.20870544161254,0.0689001716659269,2.2974136350154937,1.3830740297341766,1.3830740297341766,1.456221198156682,-0.7096524218371455,-1.2602126119840604,-0.9849325169106029
1074,7003858069,3.797857142857143,850.72,2.99,3.99,3.99,1.6383928571428572,367.0,1.0,8.0,1.0,224,0.06273234406247312,1.4001443761570218,0.0005303187562498882,1.5877140849038165,1.6504464289662897,1.6504464289662897,1.6383928571428572,0.13199134355493075,0.14854801080082186,0.1402696771778763
1075,7003858070,3.8771246006389775,1213.54,2.99,3.99,3.99,1.6357827476038338,512.0,1.0,8.0,1.0,313,-0.6434886349070725,4.130668364233639,0.037011051858678874,2.206637345861492,1.5631487109544193,1.5631487109544193,1.6357827476038342,-1.150034750889695,-1.5825300840270622,-1.3662824174583785
1076,7003858072,3.9564436619718313,1123.63,2.99,4.0,4.0,1.5704225352112675,446.0,1.0,7.0,1.0,284,-0.5666045717120255,3.812161601805575,0.013781628086297954,2.1180139323866185,1.5457433149574729,1.5457433149574729,1.5704225352112675,-1.067088120017567,-1.4467000699588168,-1.256894094988192
1077,7003858073,3.930328582738717,1654.668333333,2.99,4.19,4.0,2.315914489311164,975.0,1.0,11.0,2.0,421,-0.2701312835627512,3.3776191941897427,0.0018080715124109568,2.569926656337117,2.2457691160618154,2.297094059938738,2.3159144893111643,-0.3826152318513753,-0.48086517452083205,-0.4317402031861037
1078,7003858450,3.239112426035503,547.41,2.79,3.29,3.29,2.378698224852071,402.0,1.0,9.0,2.0,169,-0.4274469928068396,3.7632470907242137,0.0016799485329677744,2.5706699807931312,2.356946484389711,2.356946484389711,2.378698224852071,-0.5206979696648519,-0.5893283055547224,-0.5550131376097871
1079,7003858451,3.2275,258.2,2.79,3.29,3.29,1.4125,113.0,1.0,3.0,1.0,80,0.24503311258278163,0.6216556291390724,0.0033943186692485675,1.3052980132450331,1.427814569536424,1.427814569536424,1.4125,0.542529925984588,0.5622628311620184,0.5523963785733033
1080,7003858452,3.24241935483871,402.06,2.79,3.29,3.29,1.685483870967742,209.0,1.0,5.0,1.5,124,0.9794820790510923,-1.4904077798651794,0.024787692473559077,1.242347220687368,1.7320882602129144,1.7320882602129144,1.6854838709677415,2.018096832234027,1.8722026764364448,1.9451497543352358
1081,7003858981,3.15913073237577,1538.496666667,1.99,3.79,3.19,4.094455852156058,1994.0,1.0,16.0,4.0,487,-3.1654966603318773,14.094673635043357,0.20371170887682807,7.795335280982921,2.0974412923855414,3.996739288584669,4.0944558521560594,-1.3708866669253716,-3.552618787432012,-2.4617527271786916
1082,7003858982,2.903821138211382,714.34,1.99,3.19,2.99,1.7520325203252032,431.0,1.0,10.0,1.0,246,-1.2551317411695921,5.396710601573522,0.05065306841872859,2.8989984366460337,1.3928403472425233,1.6438666954764414,1.7520325203252032,-1.320651335800987,-2.432069167074081,-1.876360251437534
1083,7003859102,8.99,1312.54,8.99,8.99,8.99,1.4794520547945205,216.0,1.0,5.0,1.0,146,inf,0.0,0.0,inf,inf,inf,inf,,,
1084,7003859153,4.693311258278146,708.69,3.99,4.99,4.69,1.5298013245033113,231.0,1.0,6.0,1.0,151,-0.5342010523400721,4.036973137635005,0.02811916945508456,1.9055109387981175,1.3713098864580453,1.5315702021600668,1.5298013245033117,-1.3502801656553711,-1.783053005608325,-1.566666585631848
1085,7003859154,4.715,320.62,3.99,4.99,4.69,1.3088235294117647,89.0,1.0,3.0,1.0,68,-0.3023164507263449,2.734245594586481,0.028367902078909334,1.5280029561883648,1.2256865054620198,1.3163814406799232,1.308823529411765,-0.9276791220510985,-1.157612759045671,-1.0426459405483848
1086,7003859155,4.6770000000000005,467.70000000000005,3.99,4.99,4.69,1.4,140.0,1.0,4.0,1.0,100,-0.5562602553211295,4.001629214136924,0.0633077147722618,1.7821507954056166,1.225890540084487,1.3927686166808257,1.4000000000000004,-1.515046879559868,-2.0478263682751763,-1.781436623917522
1087,7003859156,4.71,353.25,3.99,4.99,4.69,1.28,96.0,1.0,4.0,1.0,75,-0.26165803108808283,2.5124093264248706,0.019489278126767245,1.46839378238342,1.2067357512953372,1.285233160621762,1.2800000000000005,-0.8282746399215742,-1.0206484143851315,-0.924461527153353
1088,7003859226,3.7396350364963507,512.33,3.59,3.79,3.79,1.3795620437956204,189.0,1.0,6.0,1.0,137,-1.9336712208021145,8.610786690171878,0.030111739063954895,1.6689070074922867,1.2821727633318636,1.2821727633318636,1.3795620437956195,-4.649253146614044,-5.470056045489049,-5.059654596051546
1089,7003859271,2.577198952879581,984.49,-0.11,2.99,2.69,1.9581151832460733,748.0,1.0,10.0,2.0,382,-0.7913022544634675,3.9974585248605736,0.0741847685493223,4.084501772851555,1.6314647840148058,1.868855460353846,1.9581151832460733,-0.3230885074807605,-1.2272569834464144,-0.7751727454635875
1090,7003859363,3.112368421052632,946.1600000000001,2.39,3.49,2.99,1.9539473684210527,594.0,1.0,10.0,1.0,304,-0.22696947417150046,2.660359992375352,0.0015380723731941363,2.1179029491054657,1.8682365275168151,1.9817212646025655,1.9539473684210527,-0.30670814736206303,-0.3920627917472638,-0.34938546955466343
1091,7003859364,4.662079207920793,1412.6100000000001,3.75,4.69,4.69,2.165016501650165,656.0,1.0,9.0,2.0,303,-0.0627201235103969,2.4574226853862102,4.070276821573796e-05,2.222222222222222,2.1632653061224487,2.1632653061224487,2.1650165016501646,-0.12025938867405532,-0.13551880146676698,-0.12788909507041116
1092,7003859595,3.5765243902439026,1759.65,3.0,3.79,3.49,3.434959349593496,1690.0,1.0,13.0,3.0,492,-1.8029635635088248,9.88330250920387,0.019566548419429997,4.474411818677396,3.050070603505424,3.590959672558072,3.4349593495934974,-1.4991373647633497,-2.048036040136119,-1.7735867024497343
1093,7003859596,3.5258064516129037,218.60000000000002,3.0,3.79,3.49,1.2903225806451613,80.0,1.0,4.0,1.0,62,-0.7524281388856117,3.9432385671031405,0.03749404280618793,1.6859541504463054,1.0915359207266722,1.3172643623923554,1.290322580645161,-1.6497795221192797,-2.311060304238923,-1.9804199131791012
1094,7003859654,1.6952349958694517,649.275003418,0.59,1.99,1.79,3.83289817232376,1468.0,1.0,108.0,2.0,383,-26.825384131784016,49.30822813016508,0.37225102418506856,33.48125149241251,-4.074286292085112,1.2907905342716859,3.8328981723237447,-1.6428702555569068,409.5389801197372,203.94805493209014
1095,7003859676,3.570037735849057,946.0600000000001,3.0,3.99,3.59,1.6566037735849057,439.0,1.0,9.0,1.0,265,-0.040907408625554385,1.8026447660539322,0.00028999090461468986,1.679922540177269,1.6394242056379702,1.655787169088192,1.656603773584906,-0.0805518054022593,-0.0938285581416414,-0.08719018177195034
1096,7003859679,2.2691666666666666,27.23,2.0,2.69,2.29,2.0,24.0,1.0,5.0,1.0,12,-2.312095685763486,7.2465304602783105,0.1994182528971006,2.622339088751339,1.0269930655745343,1.951831339879928,2.000000000000001,-2.1354387123666694,-3.7879399148229553,-2.961689313594812
1097,7003859686,2.59,1222.48,2.59,2.59,2.59,2.8961864406779663,1367.0,1.0,11.0,2.0,472,inf,0.0,0.0,inf,inf,inf,inf,,,
1098,7003859687,1.827391304347826,420.3,0.99,1.89,1.89,2.5695652173913044,591.0,1.0,13.0,2.0,230,-3.2192655812562867,8.452423146965291,0.06048163183325383,5.265350221521567,2.368011198390909,2.368011198390909,2.569565217391303,-1.1576297058639606,-2.4237133505208837,-1.7906715281924221
1099,7003859691,2.2763618485752213,771.686666667,2.0,2.49,2.49,2.5191740412979353,854.0,1.0,14.0,2.0,339,-0.1242937223824642,2.802111528946777,0.00024404352655856758,2.5535240841818485,2.4926201602144413,2.4926201602144413,2.5191740412979353,-0.10478150271626856,-0.11820693998217177,-0.11149422134922016
1100,7003859692,5.39,1061.83,5.39,5.39,5.39,1.3959390862944163,275.0,1.0,5.0,1.0,197,inf,0.0,0.0,inf,inf,inf,inf,,,
1101,7003859693,2.59,841.75,2.59,2.59,2.59,1.9138461538461538,622.0,1.0,11.0,1.0,325,inf,0.0,0.0,inf,inf,inf,inf,,,
1102,7003859694,2.6900000000000004,562.21,2.69,2.69,2.69,1.5119617224880382,316.0,1.0,7.0,1.0,209,inf,0.0,0.0,inf,inf,inf,inf,,,
1103,7003859695,2.59,619.01,2.59,2.59,2.59,1.602510460251046,383.0,1.0,8.0,1.0,239,inf,0.0,0.0,inf,inf,inf,inf,,,
1104,7003859696,2.59,1002.3299999999999,2.59,2.59,2.59,2.0645994832041343,799.0,1.0,8.0,2.0,387,inf,0.0,0.0,inf,inf,inf,inf,,,
1105,7003859697,2.69,438.46999999999997,2.69,2.69,2.69,1.6932515337423313,276.0,1.0,11.0,1.0,163,inf,0.0,0.0,inf,inf,inf,inf,,,
1106,7003859706,3.7385714285714284,654.25,3.49,3.79,3.79,1.3714285714285714,240.0,1.0,9.0,1.0,175,0.15325670498084293,0.7984674329501915,0.0003393137379649652,1.3333333333333335,1.3793103448275863,1.3793103448275863,1.3714285714285714,0.40958394042415314,0.41945240369309417,0.4145181720586236
1107,7003860028,2.556310679611651,526.6,2.0,2.99,2.49,2.1601941747572817,445.0,1.0,11.0,2.0,206,-0.564254170140397,3.602603135902588,0.02824248732520133,2.4740947956217942,1.9154831671828008,2.1976102522529994,2.1601941747572817,-0.5547598170633294,-0.7678549274892777,-0.6613073722763037
1108,7003860029,2.5373684210526317,626.73,2.39,2.59,2.59,1.6032388663967612,396.0,1.0,4.0,1.0,247,-1.1263736263736304,4.461263736263746,0.01404015769076576,1.7692307692307692,1.5439560439560434,1.5439560439560434,1.6032388663967603,-1.6456954210255612,-1.8350730497105603,-1.7403842353680608
1109,7003860450,4.4790322580645165,1388.5,3.79,4.99,4.79,1.6580645161290322,514.0,1.0,7.0,1.0,310,-0.023686988012471575,1.7641592995332798,9.91093721465977e-05,1.6743856149660126,1.6459612293510466,1.6506986269535409,1.6580645161290322,-0.058776113750021,-0.06788471727053458,-0.0633304155102778
1110,7003860451,4.463484848484849,2356.7200000000003,3.79,4.99,4.79,3.731060606060606,1970.0,1.0,13.0,3.0,528,-0.8304827538635675,7.437907794858612,0.02567938659081942,4.290378157715691,3.2937988530794096,3.4598954038521232,3.7310606060606064,-0.8545071561094919,-1.1175961848407328,-0.9860516704751123
1111,7003860452,6.698903508771931,1527.3500000000001,5.0,6.99,6.99,1.4298245614035088,326.0,1.0,5.0,1.0,228,-0.24503422014476567,3.071285158500473,0.020719784567572144,1.8461140577766444,1.3584959596885606,1.3584959596885606,1.4298245614035083,-0.8750565963101609,-1.2029642110854466,-1.0390104036978038
1112,7003860866,3.8812868632707778,1447.72,2.99,4.49,3.79,2.3083109919571045,861.0,1.0,9.0,2.0,373,-0.755560924776849,5.240859683694209,0.04337850289459115,2.9817325186114307,1.848391131446157,2.3772837787899515,2.308310991957105,-0.9814051333316764,-1.5216431334768368,-1.2515241334042566
1113,7003860867,3.834511784511785,1138.8500000000001,2.99,3.89,3.89,1.7138047138047139,509.0,1.0,6.0,1.0,297,-0.5490174931083129,3.819018761031657,0.01203790508394563,2.177456456637801,1.6833407128403195,1.6833407128403195,1.7138047138047137,-0.9628694111001327,-1.2483693109383809,-1.1056193610192568
1114,7003860868,9.189137931034484,2131.88,7.19,9.99,8.99,1.3060344827586208,303.0,1.0,4.0,1.0,232,-0.10319468910821011,2.254304714724185,0.008020994183110253,1.5123349000361541,1.223389770533166,1.326584459641376,1.3060344827586203,-0.5997226825454317,-0.7824646947149635,-0.6910936886301976
1115,7003860875,1.6460150375939848,437.84,1.39,1.69,1.69,1.5789473684210527,420.0,1.0,5.0,1.0,266,0.15813848412967402,1.3186490455212916,0.0004900986078399002,1.5384615384615385,1.5859030837004406,1.5859030837004406,1.5789473684210527,0.15400957339283305,0.16669108669108842,0.16035033004196075
1116,7003860976,3.675416666666667,176.42000000000002,2.69,3.99,3.99,1.2291666666666667,59.0,1.0,3.0,1.0,48,-0.3474770359790181,2.506289555987883,0.08185143535332129,1.5715763292043246,1.119856182431601,1.119856182431601,1.229166666666667,-0.789731910198681,-1.1338996825424545,-0.9618157963705678
1117,7003861033,2.2004615384615382,715.15,1.99,2.29,2.29,2.403076923076923,781.0,1.0,12.0,2.0,325,-4.305781636221136,11.87778380659552,0.11329654523621843,3.3092783505154593,2.0175438596491198,2.0175438596491198,2.4030769230769202,-3.1586292300499115,-4.373808064699408,-3.76621864737466
1118,7003861112,3.9900000000000007,1057.3500000000001,3.99,3.99,3.99,1.5320754716981133,406.0,1.0,6.0,1.0,265,inf,0.0,0.0,inf,inf,inf,inf,,,
1119,7003861114,11.79,1261.53,11.79,11.79,11.79,1.1308411214953271,121.0,1.0,3.0,1.0,107,inf,0.0,0.0,inf,inf,inf,inf,,,
1120,7003861118,7.49,943.74,7.49,7.49,7.49,1.2698412698412698,160.0,1.0,4.0,1.0,126,inf,0.0,0.0,inf,inf,inf,inf,,,
1121,7003861141,1.843488372093023,634.16,0.99,1.89,1.89,2.770348837209302,953.0,1.0,53.0,2.0,344,-13.573929159802287,27.793729406919237,0.28840270807850243,14.355539538714973,2.139003294892916,2.139003294892916,2.7703488372093013,-2.245814616658591,-10.32276873161173,-6.28429167413516
1122,7003861914,2.9275809935205186,1355.47,1.99,3.19,2.99,2.6457883369330455,1225.0,1.0,12.0,2.0,463,-1.715435601039288,7.667864998144112,0.049698338727453,4.2541481520759294,2.195625430828784,2.5387125510366406,2.6457883369330455,-1.2225900224903183,-2.1676139929221288,-1.6951020077062235
1123,7003861915,2.8473333333333333,427.1,1.99,3.19,2.99,1.5666666666666667,235.0,1.0,4.0,1.0,150,-0.2709386232804519,2.33811924002054,0.007183232260195784,1.7989513796924408,1.4738250317558987,1.528012756411989,1.5666666666666669,-0.3894144895912321,-0.5379875835435282,-0.46370103656738015
1124,7003862211,2.4320454545454546,428.04,-0.11,2.99,2.29,1.3352272727272727,235.0,1.0,8.0,1.0,176,-0.28937212160144393,2.038993425740239,0.03366857569729681,2.070824359116398,1.1737707821519217,1.3763312672729326,1.335227272727273,-0.19727687430066754,-0.6253447640384201,-0.4113108191695438
1125,7003862688,1.7019480519480519,655.25,1.59,1.99,1.69,2.4051948051948053,926.0,1.0,11.0,2.0,385,-1.0075818238949075,4.120046727551008,0.004951560049055168,2.5179916275581053,2.1149588980001424,2.4172334451686144,2.4051948051948053,-0.6737317523225271,-0.8229675352140635,-0.7483496437682953
1126,7003862689,2.4376958525345622,1057.96,1.79,2.49,2.49,2.5990783410138247,1128.0,1.0,11.0,2.0,434,-0.505767676941326,3.831986109439736,0.00262778473177121,2.9266619677147627,2.572624593855834,2.572624593855834,2.5990783410138256,-0.38695845093792824,-0.48190495768927294,-0.43443170431360056
1127,7003862690,1.79,626.5,1.79,1.79,1.79,2.3514285714285714,823.0,1.0,11.0,2.0,350,inf,0.0,0.0,inf,inf,inf,inf,,,
1128,7003862712,3.460490654205608,1481.0900000000001,2.99,3.49,3.49,2.364485981308411,1012.0,1.0,10.0,2.0,428,-2.011581516070892,9.325545017844481,0.02039732128777101,3.3109162847925147,2.3051255267570685,2.3051255267570685,2.3644859813084125,-2.286302743171454,-2.9941416975425783,-2.6402222203570163
1129,7003862827,1.714780084448276,696.200714286,0.59,1.99,1.79,2.894088669950739,1175.0,1.0,19.0,2.0,406,-4.6490633283800715,10.8662098767957,0.20125635502129002,8.123262513051458,1.6145738533193583,2.5443865189953723,2.8940886699507384,-0.972563041025745,-3.8201478024638322,-2.3963554217447887
1130,7003863054,2.3136,173.52,2.0,2.49,2.49,2.0933333333333333,157.0,1.0,8.0,2.0,75,0.1795162509448223,1.6780045351473922,0.0007581867365626619,2.0370370370370368,2.125,2.125,2.0933333333333333,0.18747986999677987,0.20442297819957722,0.19595142409817856
1131,7003863280,5.63406779661017,664.82,5.49,5.69,5.69,1.1016949152542372,130.0,1.0,3.0,1.0,118,0.07486631016042786,0.6798930481283418,0.00036059461315802544,1.0909090909090908,1.1058823529411763,1.1058823529411763,1.1016949152542372,0.3798305154809651,0.38403691873115453,0.38193371710605983
1132,7003863281,5.641552795031056,908.2900000000001,5.49,5.69,5.69,1.2484472049689441,201.0,1.0,4.0,1.0,161,-1.236864228667507,8.226282051282048,0.03612380141790712,1.4358974358974352,1.1885245901639339,1.1885245901639339,1.2484472049689437,-5.129080391575199,-5.751232876565552,-5.440156634070375
